name,id,artists
Nights Like This (feat. Ty Dolla $ign),6ZRuF2n1CQxyxxAAWsKJOy,"['0cGUm45nv7Z6M6qdXYQGTX', '7c0XG5cIJTrrAgEC3ULPiq']"
Pursuit Of Happiness - Extended Steve Aoki Remix,5PX4uS1LqlWEPL69phPVQQ,"['0fA0VVWsXO9YnASrzqfmYu', '77AiFEVeAVj2ORpC85QVJs']"
Born Again (feat. Doja Cat & RAYE),7KNmIjcmGJIBrhP2s5Vioe,"['5L1lO4eRHmJ7a0Q6csE5cT', '5cj0lLjcoR7YOSnhnX0Po5']"
Bad and Boujee (feat. Lil Uzi Vert),0M9ydKzuF3oZTfYYPfaGX1,"['6oMuImdp5ZcFhWP0ESe6mG', '4O15NlyKLIASxsJ0PrXPfz']"
Miss The Rage,5n4FTCMefvyKUjeWumdaWv,"['6Xgp2XMz1fhVYe7i6yNAax', '699OTQXzgjhIYAHMy9RyPD']"
Mood Swings,5l0uFjA731wPYH8CkR7K1Y,"['0eDvMgVFoNV3TpwtrVCoTj', '6jGMq4yGs7aQzuGsMgVgZR']"
Beat It (feat. Chris Brown & Wiz Khalifa),3bwCMbwDZVtvJDnUTQIdCX,"['6S0dmVVn4udvppDhZIWxCr', '137W8MRPWKqSmrBGDBFSop']"
Jukebox Joints (feat. Joe Fox & Kanye West),2gAGWaK4wvt2xrFUlR4mK8,"['13ubrt8QOOCPljQ2FL1Kca', '5K4W6rqBFWDnAN6FQUkS6x']"
"Young, Wild & Free (feat. Bruno Mars)",5HQVUIKwCEXpe7JIHyY734,"['7hJcb9fa4alzcOq3EaNPoG', '137W8MRPWKqSmrBGDBFSop', '0du5cEVh5yTK9QJze8zA0C']"
Cold Water,7zsXy7vlHdItvUSH8EwQss,"['738wLrAtLtCtFOLvQBXOXp', '1uNFoZAHBGtllmzznpCI3s']"
Loco Contigo (feat. J. Balvin & Tyga),6osaMSJh9NguagEDQcZaKx,"['540vIaP2JwjQb9dm3aArA4', '5LHRHt1k9lMyONurDHEdrp']"
EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),1EJIcDYXwSqipW5dFe4uJz,"['0QHgL1lAIqAw0HtD7YldmP', '5f7VJjfbwm532GiveGC0ZK', '3hcs9uc56yIGFCSy9leWe7']"
Slide (feat. Frank Ocean & Migos),7tr2za8SQg2CI8EDgrdtNl,"['7CajNmpbOovFoOoasH2HaY', '2h93pZq0e7k5yf4dywlkpM', '6oMuImdp5ZcFhWP0ESe6mG']"
WAP (feat. Megan Thee Stallion),4Oun2ylbjFKMPTiaSbbCih,"['4kYSro6naA4h99UJvo89HB', '181bsRPaVXVlUKXrxwZfHK']"
What It Is (Block Boy) (with Kodak Black),1O8zCu3dLLPxkbGfIsbRgE,"['4E2rKHVDssGJm2SCDOMMJB', '46SHBwWsqBkxI7EeeBEQG7']"
Fancy,3fpTMuD1u3gJlVI4FadVHs,"['3TVXtAsR1Inumwj472S9r4', '4OBJLual30L7gRl5UkeRcT']"
Love Is Gone - Acoustic,7F1CiKqrY44kh5cDqwHOnx,"['20DZAfCuP1TKZl5KcY7z3Q', '6d0ZjIp5L7Ygy2l02HskRX']"
Wasted (feat. Lil Uzi Vert),1a7WZZZH7LzyvorhpOJFTe,"['4MCBfE4596Uoi2O4DtmEMz', '4O15NlyKLIASxsJ0PrXPfz']"
Snooze (Acoustic) (feat. Justin Bieber),5YABYtKx9qa56vBjlXDbmw,"['7tYKF4w9nC0nq9CsPZTHyP', '1uNFoZAHBGtllmzznpCI3s']"
Tusa,7k4t7uLgtOxPwTpFmtJNTY,"['790FomKkXshlbRYZFtlgla', '0hCNtLu0JehylgoiP8L4Gh']"
Shoulda Never (feat. USHER),1ITJflybJsfarsUtiBvkfK,"['0cGUm45nv7Z6M6qdXYQGTX', '23zg3TcAtWQy7J6upgbUnj']"
Payphone,4P0osvTXoSYZZC2n8IFH3c,"['04gDigrS5kc9YWfZHwBETP', '137W8MRPWKqSmrBGDBFSop']"
Promises (with Sam Smith),6auDCEMr5aHTNu4Kw9h5U6,"['7CajNmpbOovFoOoasH2HaY', '2wY79sveU1sp5g7SokKOiI']"
Fetish (feat. Gucci Mane),4lnAN2S1fcI0SjxEbksZVr,"['0C8ZW7ezQVs4URX5aX7Kqx', '13y7CgLHjMVRMDqxdx0Xdo']"
Hurts Me,0RBw4ODUQPO4cuAOZtBGga,"['2jku7tDXc6XoB6MO2hFuqg', '6Xgp2XMz1fhVYe7i6yNAax']"
Strategy (feat. Megan Thee Stallion),5zQUndaoBtXJ10SsApqtvw,"['7n2Ycct7Beij7Dj7meI4X0', '181bsRPaVXVlUKXrxwZfHK']"
Walk It Talk It,6n4U3TlzUGhdSFbUUhTvLP,"['6oMuImdp5ZcFhWP0ESe6mG', '3TVXtAsR1Inumwj472S9r4']"
Mercy,4qikXelSRKvoCqFcHLB2H2,"['5K4W6rqBFWDnAN6FQUkS6x', '0c173mlxpT3dSFRgMO8XPh', '17lzZA2AlOHwCwFALHttmp']"
South of the Border (feat. Camila Cabello & Cardi B),4vUmTMuQqjdnvlZmAH61Qk,"['6eUKZXaKkcviH0Ku9w2n3V', '4nDoRrQiYLoBzwC5BhVJzF', '4kYSro6naA4h99UJvo89HB']"
On My Way,3BomnHfqKZCdPJC9bkGBjE,"['7vk5e3vY1uw9plTHJAMwjN', '74KM79TiuVKeVCqs8QtB0B']"
Words (feat. Zara Larsson),1bgKMxPQU7JIZEhNsM1vFs,"['4AVFqumd2ogHFlRbKIjp1t', '1Xylc3o4UrD53lo9CvFvVg']"
TIL FURTHER NOTICE (feat. James Blake & 21 Savage),76gcXhY3Zv6wW0BTe9nHJo,"['0Y5tJX1MQlPlqiwlOH1tJY', '1URnnhqYAYcrqrcwql10ft']"
Guess featuring billie eilish,3WOhcATHxK2SLNeP5W3v1v,"['25uiPmTg16RbhZWAqwLBy5', '6qqNVTkY8uBg9cP3Jd7DAH']"
Rain On Me (with Ariana Grande),7ju97lgwC2rKQ6wwsf9no9,"['1HY2Jd0NmPuamShAr6KMms', '66CXWjxzNUsdJxJ2JdwvnR']"
Fell In Luv (feat. Bryson Tiller),1s9DTymg5UQrdorZf43JQm,"['699OTQXzgjhIYAHMy9RyPD', '2EMAnMvWE2eb56ToJVfCWs']"
MIC Drop (Steve Aoki Remix) (Full Length Edition),01380RE6UfsPSdiUIwrCoH,"['3Nrfpe0tUJi4K4DXYWgMUX', '77AiFEVeAVj2ORpC85QVJs']"
My Oh My (feat. DaBaby),3yOlyBJuViE2YSGn3nVE1K,"['4nDoRrQiYLoBzwC5BhVJzF', '4r63FhuTkUYltbVAg5TQnk']"
"girl, get up. (feat. SZA)",2igNvPf7RLTZG688Mx8GtU,"['4E2rKHVDssGJm2SCDOMMJB', '7tYKF4w9nC0nq9CsPZTHyP']"
Loveeeeeee Song,3DZQ6mzUkAdHqZWzqxBKIK,"['5pKCCKE2ajJHZ9KAiaK11H', '1RyvyyTE3xzB2ZywiAwp0i']"
Pop Out (feat. Lil Tjay),6uFn47ACjqYkc0jADwEdj1,"['6AgTAQt8XS6jRWi4sX7w49', '6jGMq4yGs7aQzuGsMgVgZR']"
Different Species (feat. Gunna),7H5Bv8j9chJ4CWTuoXF4EK,"['4DdkRBBYG6Yk9Ka8tdJ9BW', '2hlmm7s2ICUX0LVIhVFlZQ']"
Taste (feat. Offset),2toVe5hfuIi97ytDPDbQFt,"['5LHRHt1k9lMyONurDHEdrp', '4DdkRBBYG6Yk9Ka8tdJ9BW']"
No Sense,5L9WFUodzACitS1TiGm7Mi,"['1uNFoZAHBGtllmzznpCI3s', '0Y5tJX1MQlPlqiwlOH1tJY']"
my ex's best friend (with blackbear),7kDUspsoYfLkWnZR7qwHZl,"['6TIYQ3jFPwQSRmorSezPxX', '2cFrymmkijnjDg9SS92EPM']"
Bunce Road Blues (with Future & Tems),6jtqO14L18plBtpDTtUkFR,"['6l3HvQ5sa6mXTsMTB19rO5', '1RyvyyTE3xzB2ZywiAwp0i']"
Can't Get Enough,3mTpegrOwRn0oJjv4TSbEE,"['6l3HvQ5sa6mXTsMTB19rO5', '2iojnBLj0qIMiKPvVhLnsH']"
Bandit (with YoungBoy Never Broke Again),1oWM79mUVdZGCGYjSirHZR,"['4MCBfE4596Uoi2O4DtmEMz', '7wlFDEWiM5OoIAt8RSli8b']"
Bon Appétit,4rHmKlFRiFzabiVO6e9w2e,"['6jJ0s89eD6GaHleKKya26X', '6oMuImdp5ZcFhWP0ESe6mG']"
Stargirl Interlude,4EDijkJdHBZZ0GwJ12iTAj,"['1Xyo4u8uXC1ZmMpatF05PJ', '00FQb4jTyendYWaN8pK0wa']"
Roll in Peace (feat. XXXTENTACION),40oKW22ZNNkEdZLJTScaQI,"['46SHBwWsqBkxI7EeeBEQG7', '15UsOTVnJzReFVN1VCnxy4']"
In For It,6ydWxkzjDktHsTzvWcaZ1i,"['2jku7tDXc6XoB6MO2hFuqg', '5eIbEEQnDM8yuDVB0bimSP']"
Self Love (Spider-Man: Across the Spider-Verse) (Metro Boomin & Coi Leray),0AAMnNeIc6CdnfNU85GwCH,"['0iEtIxbK0KxaSlF7G42ZOp', '6AMd49uBDJfhf30Ak2QR5s']"
From Time,2WC4sK0ryyysQhtDok9Ytr,"['3TVXtAsR1Inumwj472S9r4', '5ZS223C6JyBfXasXxrRqOk']"
Dark Knight Dummo,1pfwOQKJsRRBf6NdYO4Qog,"['6Xgp2XMz1fhVYe7i6yNAax', '0Y5tJX1MQlPlqiwlOH1tJY']"
Beautiful People (feat. Khalid),70eFcWOvlMObDhURTqT4Fv,"['6eUKZXaKkcviH0Ku9w2n3V', '6LuN9FCkKOj5PcnpouEgny']"
New Flame (feat. Usher & Rick Ross),3fBbfrWZUuWWrMQXFISr7N,"['23zg3TcAtWQy7J6upgbUnj', '1sBkRIssrMs1AbVkOJbc7a']"
her (feat. Annika Wells),2Kc8MeW8prVwHEREYM3wCG,"['164Uj4eKjl6zTBKfJLFKKK', '0kErUwb6xgWfkdn0RyZWHZ']"
motive (with Doja Cat),5GkQIP5mWPi4KZLLXeuFTT,"['66CXWjxzNUsdJxJ2JdwvnR', '5cj0lLjcoR7YOSnhnX0Po5']"
Tell Me Why - Radio Edit,4yhGkvdYU5bi4950r80FRo,"['1xNmvlEiICkRlRGqlNFZ43', '4FqPRilb0Ja0TKG3RS3y4s']"
First Person Shooter (feat. J. Cole),7aqfrAY2p9BUSiupwk3svU,"['3TVXtAsR1Inumwj472S9r4', '6l3HvQ5sa6mXTsMTB19rO5']"
Lonely (with benny blanco),3S8jK1mGzQi24ilFb45DAZ,"['1uNFoZAHBGtllmzznpCI3s', '5CiGnKThu5ctn9pBxv7DGa']"
Handlebars (feat. Dua Lipa),3gJAFFELdZyIM8tiwLAikg,"['250b0Wlc5Vk0CoUsaCY84M', '6M2wZ9GZgrQXHCFfjv46we']"
Love Hangover (feat. Dominic Fike),0rx7xu0RmZLpJjKNVZjSVv,"['250b0Wlc5Vk0CoUsaCY84M', '6USv9qhCn6zfxlBQIYJ9qs']"
like JENNIE - Extended Remix,1053UWA7fTbVLxBX8R9ClO,"['250b0Wlc5Vk0CoUsaCY84M', '5fMUXHkw8R8eOP2RNVYEZX']"
This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),46NBoIAHrmR7qcUGCIFEjR,"['1Cs0zKBU1kc0i8ypK3B9ai', '1Xylc3o4UrD53lo9CvFvVg']"
All Eyes on You (feat. Chris Brown & Nicki Minaj),0hy1SOTEn9ifXTzOwnCwEr,"['20sxb77xiYeusSH8cVdatc', '0hCNtLu0JehylgoiP8L4Gh']"
River (feat. Ed Sheeran),1cS0TgbR263ey9jn0MwD2s,"['7dGJo4pcD2V6oG8kP0tJRR', '6eUKZXaKkcviH0Ku9w2n3V']"
I Get the Bag (feat. Migos),1XRgIKC5TPwo7nWGyKqgG0,"['13y7CgLHjMVRMDqxdx0Xdo', '6oMuImdp5ZcFhWP0ESe6mG']"
Starving,4Ce37cRWvM1vIGGynKcs22,"['5p7f24Rk5HkUZsaS3BLG5F', '2qxJFvFYMEDqd7ui6kSAcq']"
m y . l i f e (with 21 Savage & Morray),1D3z6HTiQsNmZxjl7F7eoG,"['6l3HvQ5sa6mXTsMTB19rO5', '1URnnhqYAYcrqrcwql10ft']"
Suicidal (feat. Juice WRLD) - Remix,4S2uhQE8L9V6p7rj7SiauJ,"['1cNDP5yjU5vjeR8qMf4grg', '4MCBfE4596Uoi2O4DtmEMz']"
Ransom (with Juice WRLD) - Remix,2WsuSYJNXGKXVYkHPnq2yp,"['4Ga1P7PMIsmqEZqhYZQgDo', '4MCBfE4596Uoi2O4DtmEMz']"
CONTIGO (with Tiësto),4UkUxO2WlKLc0Q1iEutGGh,"['790FomKkXshlbRYZFtlgla', '2o5jDhtHVPhrJdv3cEQ99Z']"
Stuff (feat. Travis Scott),6JvIjI8H3yxpigROd3Cv9N,"['5f7VJjfbwm532GiveGC0ZK', '0Y5tJX1MQlPlqiwlOH1tJY']"
Hate That I Love You,7iu0WYLdo4yksKf3seaxzI,"['5pKCCKE2ajJHZ9KAiaK11H', '21E3waRsmPlU7jZsS13rcj']"
23,20FZrLl9zSbO9b3DhaqO6M,"['5YGY8feqx7naU7z4HrwZM6', '137W8MRPWKqSmrBGDBFSop', '5gCRApTajqwbnHHPbr2Fpi']"
End Game,2x0WlnmfG39ZuDmstl9xfX,"['06HL4z0CvFAxyc27GXpf02', '6eUKZXaKkcviH0Ku9w2n3V', '1RyvyyTE3xzB2ZywiAwp0i']"
"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)",5rurggqwwudn9clMdcchxT,"['0iEtIxbK0KxaSlF7G42ZOp', '7rkW85dBwwrJtlHRDkJDAC', '31W5EY0aAly4Qieq6OFu6I']"
Hello,5uAqN06nSD4MB2RlAsWwqc,"['0eDvMgVFoNV3TpwtrVCoTj', '31W5EY0aAly4Qieq6OFu6I']"
Excitement,66w7lK0t98OPgvYjXp39IP,"['6Xgp2XMz1fhVYe7i6yNAax', '2HPaUgqeutzr3jx5a9WyDV']"
"Let Me Go (with Alesso, Florida Georgia Line & watt)",5Gu0PDLN4YJeW75PpBSg9p,"['5p7f24Rk5HkUZsaS3BLG5F', '4AVFqumd2ogHFlRbKIjp1t']"
The Way,06EL94D0TA27Ik0Ke5usbj,"['66CXWjxzNUsdJxJ2JdwvnR', '4LLpKhyESsyAXpc4laK94U']"
UN DIA (ONE DAY),66x45Yh9x397PWpxMX0ZDT,"['6M2wZ9GZgrQXHCFfjv46we', '4q3ewBCX7sLwd24euuV69X']"
Ahora Me Llama,0alSPoUfrGb0RdVVG4Lf3n,"['790FomKkXshlbRYZFtlgla', '4q3ewBCX7sLwd24euuV69X']"
I Know,6rje9f1wRFJDO2iTORw0lH,"['0c173mlxpT3dSFRgMO8XPh', '5ZS223C6JyBfXasXxrRqOk']"
Kiss and Make Up,7jr3iPu4O4bTCVwLMbdU2i,"['6M2wZ9GZgrQXHCFfjv46we', '41MozSoPIsD1dJM0CLPjZF']"
Princess of China,4HXOBjwv2RnLpGG4xWOO6N,"['4gzpq5DPGxSnKTe4SA8HAU', '5pKCCKE2ajJHZ9KAiaK11H']"
2U (feat. Justin Bieber),61WR5FfGNLJxpLsAc61qWQ,"['1Cs0zKBU1kc0i8ypK3B9ai', '1uNFoZAHBGtllmzznpCI3s']"
Pain 1993 (with Playboi Carti),6Kj17Afjo1OKJYpf5VzCeo,"['3TVXtAsR1Inumwj472S9r4', '699OTQXzgjhIYAHMy9RyPD']"
Crew Love,0V4l4GQhgnWQGtCWpvA7va,"['3TVXtAsR1Inumwj472S9r4', '1Xyo4u8uXC1ZmMpatF05PJ']"
Flex Up (feat. Future & Playboi Carti),5Ryu0SlsYjKh78RkJUONFr,"['6icQOAFXDZKsumw3YXyusw', '1RyvyyTE3xzB2ZywiAwp0i', '699OTQXzgjhIYAHMy9RyPD']"
Bottoms Up (feat. Nicki Minaj),4AYX69oFP3UOS1CFmV9UfO,"['2iojnBLj0qIMiKPvVhLnsH', '0hCNtLu0JehylgoiP8L4Gh']"
No Love,7bHT9osSq1rwT2yaImzqCi,"['7dGJo4pcD2V6oG8kP0tJRR', '55Aa2cqylxrFIXC767Z865']"
Bitch Please II,7lgvU7WnwcNZ8dbGUz8yhP,"['7dGJo4pcD2V6oG8kP0tJRR', '7hJcb9fa4alzcOq3EaNPoG']"
Be Kind (with Halsey),3Z8FwOEN59mRMxDCtb8N0A,"['64KEffDW9EtZ1y2vBYgq8T', '26VFTg2z8YR0cCuwLzESi2']"
Beautiful Now,2ISSQPb9LHHiV6ng2NXosL,"['2qxJFvFYMEDqd7ui6kSAcq', '50JJSqHUf2RQ9xsHs0KMHg']"
Scared of the Dark (feat. XXXTENTACION),3vWzyGTu6Ovo1GdrcJqH6e,"['55Aa2cqylxrFIXC767Z865', '7c0XG5cIJTrrAgEC3ULPiq', '15UsOTVnJzReFVN1VCnxy4']"
True Love,06JvOZ39sK8D8SqiqfaxDU,"['5K4W6rqBFWDnAN6FQUkS6x', '15UsOTVnJzReFVN1VCnxy4']"
Anotha Luva (feat. Lil Wayne),1LCiGi699HYk4nznLRQovN,"['0cGUm45nv7Z6M6qdXYQGTX', '55Aa2cqylxrFIXC767Z865']"
10:35,6BePGk3eCan4FqaW2X8Qy3,"['2o5jDhtHVPhrJdv3cEQ99Z', '45dkTj5sMRSjrmBSBeiHym']"
We Own It (Fast & Furious),2OQJKTtrH482waGFmOfJni,"['17lzZA2AlOHwCwFALHttmp', '137W8MRPWKqSmrBGDBFSop']"
Never Enough,5CsDo9j3N4yFZNCN1h9loS,"['7dGJo4pcD2V6oG8kP0tJRR', '3q7HBObVc0L8jNeTe5Gofh']"
1400 / 999 Freestyle,0axBgt9y0GvMCLuRl2xBKG,"['6Xgp2XMz1fhVYe7i6yNAax', '4MCBfE4596Uoi2O4DtmEMz']"
Hot,5Z8HZM6iQMhhqyPcCGY5g9,"['50co4Is1HCEo8bhOyUWKpn', '2hlmm7s2ICUX0LVIhVFlZQ']"
Done for Me (feat. Kehlani),1lsBTdE6MGsKeZCD6llNu7,"['6VuMaDnrHyPL1p4EHjYLi7', '0cGUm45nv7Z6M6qdXYQGTX']"
ROOMS,0LnDKUQRhGvVMraLKhWnuD,"['15iVAtD3s3FsQR4w1v6M0P', '7wlFDEWiM5OoIAt8RSli8b']"
Bed Peace,5Ck3e6z1bcSCes5gdo0Ddt,"['5ZS223C6JyBfXasXxrRqOk', '73sIBHcqh3Z3NyqHKZ7FOL']"
U Are My High (with Future),0ITaSRuI0L1RNL7ZNYTTi7,"['540vIaP2JwjQb9dm3aArA4', '1RyvyyTE3xzB2ZywiAwp0i']"
Get Along Better,5ScbulRnixQ2XAdvrPMFjz,"['3TVXtAsR1Inumwj472S9r4', '7c0XG5cIJTrrAgEC3ULPiq']"
Moment 4 Life,1ia019RqDK2o4QiANR1Dyn,"['0hCNtLu0JehylgoiP8L4Gh', '3TVXtAsR1Inumwj472S9r4']"
Hate Me (with Juice WRLD),6kls8cSlUyHW2BUOkDJIZE,"['0X2BH1fck6amBIoJhDVmmJ', '4MCBfE4596Uoi2O4DtmEMz']"
Stay The Night - Featuring Hayley Williams Of Paramore,2QtJA4gbwe1AcanB2p21aP,"['2qxJFvFYMEDqd7ui6kSAcq', '6Rx1JKzBrSzoKQtmbVmBnM']"
Lucky You (feat. Joyner Lucas),60SdxE8apGAxMiRrpbmLY0,"['7dGJo4pcD2V6oG8kP0tJRR', '6C1ohJrd5VydigQtaGy5Wa']"
Drankin N Smokin,0k7wmahjkn389wAZdz19Cv,"['1RyvyyTE3xzB2ZywiAwp0i', '4O15NlyKLIASxsJ0PrXPfz']"
Party (feat. Usher & Gucci Mane),1KhljCoJ2TgDEldnnfTHHc,"['23zg3TcAtWQy7J6upgbUnj', '13y7CgLHjMVRMDqxdx0Xdo']"
HOTEL LOBBY (Unc & Phew),4vVjPTApwXZwB2H3mBq3ml,"['0VRj0yCOv2FXJNP47XQnx5', '3EW0kQ1skZiK1NHg3Spt9J']"
Snow On The Beach (feat. More Lana Del Rey),4zmKGsrXjLmljb5fTaBTot,"['06HL4z0CvFAxyc27GXpf02', '00FQb4jTyendYWaN8pK0wa']"
WAY IT IS,1r3uOHPoiIv89Xb6K9bDH4,"['1uNFoZAHBGtllmzznpCI3s', '2hlmm7s2ICUX0LVIhVFlZQ']"
Fantasy (feat. Don Toliver),1dvqHhLNccePPBHq11TW7v,"['1U1el3k54VvEUzo3ybLPlM', '4Gso3d4CscCijv0lmajZWs']"
Gorgeous,23SZWX2IaDnxmhFsSLvkG2,"['5K4W6rqBFWDnAN6FQUkS6x', '0fA0VVWsXO9YnASrzqfmYu']"
OTW,6Hgh47WXVKtXN5zGOu0hjI,"['6LuN9FCkKOj5PcnpouEgny', '7c0XG5cIJTrrAgEC3ULPiq']"
Tough,22DH8NChecsgPxDjA4pqer,"['0VRj0yCOv2FXJNP47XQnx5', '00FQb4jTyendYWaN8pK0wa']"
Who,0pSqYDTjY1Xt86usTQslAx,"['5JZ7CnR6gTvEMKX4g70Amv', '3Nrfpe0tUJi4K4DXYWgMUX']"
GODS,62J3LcwTASdo624WsF3L6k,"['47mIJdHORyRerp4os813jD', '6HvZYsbFfjnjFrWF950C9d']"
Run It Up (feat. Offset & Moneybagg Yo),1dg3qy5DjoJodawfOCgrTP,"['6jGMq4yGs7aQzuGsMgVgZR', '4DdkRBBYG6Yk9Ka8tdJ9BW']"
Prisoner (feat. Dua Lipa),2Oycxb8QbPkpHTo8ZrmG0B,"['5YGY8feqx7naU7z4HrwZM6', '6M2wZ9GZgrQXHCFfjv46we']"
Swalla (feat. Nicki Minaj & Ty Dolla $ign),6kex4EBAj0WHXDKZMEJaaF,"['0hCNtLu0JehylgoiP8L4Gh', '7c0XG5cIJTrrAgEC3ULPiq']"
Consideration,6t90Z9XkdsHD8xMxro6KRP,"['5pKCCKE2ajJHZ9KAiaK11H', '7tYKF4w9nC0nq9CsPZTHyP']"
Turks & Caicos (feat. 21 Savage),3kfhS2L56Wj8fBcu7xE47H,"['45TgXXqMDdF8BkjA83OM7z', '1URnnhqYAYcrqrcwql10ft']"
Wild Thoughts (feat. Rihanna & Bryson Tiller),45XhKYRRkyeqoW3teSOkCM,"['0QHgL1lAIqAw0HtD7YldmP', '5pKCCKE2ajJHZ9KAiaK11H', '2EMAnMvWE2eb56ToJVfCWs']"
Takeaway,3g0mEQx3NTanacLseoP0Gw,"['69GGBxA162lTqCwzJG5jLp', '45eNHdiiabvmbp4erw26rg']"
I'm So Paid,6M07mzRP5ByQiWexLtR8PU,"['0z4gvV4rjIZ9wHck67ucSV', '55Aa2cqylxrFIXC767Z865']"
Sweat (Snoop Dogg vs. David Guetta) - David Guetta Remix,0R7YVi7w41Dr9jU5vblAok,"['7hJcb9fa4alzcOq3EaNPoG', '1Cs0zKBU1kc0i8ypK3B9ai']"
safety net (feat. Ty Dolla $ign),14gkWVFMwdxBMyqBw1wmIg,"['66CXWjxzNUsdJxJ2JdwvnR', '7c0XG5cIJTrrAgEC3ULPiq']"
All My Friends (feat. Tinashe & Chance the Rapper),6TaqooOXAEcijL6G1AWS2K,"['0NIIxcxNHmOoyBx03SfTCD', '1anyVhU62p31KFi8MEzkbf']"
Save That Shit,6ptNBM3aWWACAQqC4rgkmp,"['15iVAtD3s3FsQR4w1v6M0P', '6GMYJwaziB4ekv1Y6wCDWS']"
Heartbroken (feat. Jessie Murph & Polo G),60eA3QITW5G2D7Woc11uKc,"['5fMUXHkw8R8eOP2RNVYEZX', '6AgTAQt8XS6jRWi4sX7w49']"
Juicy,7f5trao56t7sB7f14QDTmp,"['5cj0lLjcoR7YOSnhnX0Po5', '5LHRHt1k9lMyONurDHEdrp']"
Never Lose Me (feat. SZA & Cardi B),0i1bokCJ95evU1gb5HcXFy,"['7tYKF4w9nC0nq9CsPZTHyP', '4kYSro6naA4h99UJvo89HB']"
forget me too (feat. Halsey),1VSuFS7PahCN3SWbOcQ98m,"['6TIYQ3jFPwQSRmorSezPxX', '26VFTg2z8YR0cCuwLzESi2']"
Under The Sun (with J. Cole & Lute feat. DaBaby),6MF4tRr5lU8qok8IKaFOBE,"['6l3HvQ5sa6mXTsMTB19rO5', '4r63FhuTkUYltbVAg5TQnk']"
All My Life (feat. J. Cole),6HgWWaMu31KdOpEG5l28BG,"['3hcs9uc56yIGFCSy9leWe7', '6l3HvQ5sa6mXTsMTB19rO5']"
She Knows,7seTcUFOhn5caSDbiSfsp0,"['21E3waRsmPlU7jZsS13rcj', '5gCRApTajqwbnHHPbr2Fpi']"
Monster (Shawn Mendes & Justin Bieber),1HbA4N1MiOsPthALesGFR1,"['7n2wHs1TKAczGzO7Dd2rGr', '1uNFoZAHBGtllmzznpCI3s']"
Mixed Personalities (feat. Kanye West),6vWEAOUSxohKxhp0K1BsxL,"['1cNDP5yjU5vjeR8qMf4grg', '5K4W6rqBFWDnAN6FQUkS6x']"
THE SCOTTS,39Yp9wwQiSRIDOvrVg7mbk,"['0Y5tJX1MQlPlqiwlOH1tJY', '0fA0VVWsXO9YnASrzqfmYu']"
WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),5B0kgjHULYJhAQkK5XsMoC,"['7wlFDEWiM5OoIAt8RSli8b', '7c0XG5cIJTrrAgEC3ULPiq']"
WHO I WAS,48axmFD7PUPnTOdSFMYrvj,"['6fOMl44jA4Sp5b9PpYCkzz', '6TIYQ3jFPwQSRmorSezPxX']"
GATTI,40mjsnRjCpycdUw3xhS20g,"['0eDvMgVFoNV3TpwtrVCoTj', '0Y5tJX1MQlPlqiwlOH1tJY']"
Rich As Fuck,3SShjQBczSt1HMpWA9zbwE,"['55Aa2cqylxrFIXC767Z865', '17lzZA2AlOHwCwFALHttmp']"
It Ain't Me,12GEpg2XOPyqk03JZEZnJs,"['23fqKkggKUBHNkbKtXEls4', '0C8ZW7ezQVs4URX5aX7Kqx']"
Never Going Home Tonight (feat. Madison Love),7K1BLb6MpvKuGEPpHw35mO,"['1Cs0zKBU1kc0i8ypK3B9ai', '4AVFqumd2ogHFlRbKIjp1t']"
Cold (feat. Future),7gwLQ4tZ5UdZ7qNcDyJ8wr,"['04gDigrS5kc9YWfZHwBETP', '1RyvyyTE3xzB2ZywiAwp0i']"
K-POP,5L3ecxQnQ9qTBmnLQiwf0C,"['0Y5tJX1MQlPlqiwlOH1tJY', '4q3ewBCX7sLwd24euuV69X', '1Xyo4u8uXC1ZmMpatF05PJ']"
Ring (feat. Kehlani),5DfWF0jqMgZDCiu9zJENTA,"['4kYSro6naA4h99UJvo89HB', '0cGUm45nv7Z6M6qdXYQGTX']"
Bad Decisions (with BTS & Snoop Dogg),0xzI1KAr0Yd9tv8jlIk3sn,"['5CiGnKThu5ctn9pBxv7DGa', '3Nrfpe0tUJi4K4DXYWgMUX', '7hJcb9fa4alzcOq3EaNPoG']"
The Weekend - Funk Wav Remix,0P6AWOA4LG1XOctzaVu5tt,"['7tYKF4w9nC0nq9CsPZTHyP', '7CajNmpbOovFoOoasH2HaY']"
Ma Meilleure Ennemie ft. Coldplay,1ZHvGQZNz6HLbxhAtu7pin,"['4gzpq5DPGxSnKTe4SA8HAU', '47mIJdHORyRerp4os813jD']"
GREECE (feat. Drake),35RJhm1pEovTBwnNR0zWad,"['0QHgL1lAIqAw0HtD7YldmP', '3TVXtAsR1Inumwj472S9r4']"
Without Me,7MhNCT34oaLIxwAsZlZd67,"['26VFTg2z8YR0cCuwLzESi2', '4MCBfE4596Uoi2O4DtmEMz']"
That Go! (feat. T-Shyne),6rUmUJ2drFemHTH73bFAKQ,"['50co4Is1HCEo8bhOyUWKpn', '20sxb77xiYeusSH8cVdatc']"
